0	kingdom	phylum	class	order	family	genus	species	x	y	species_name
ncbi559295	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Lachancea	Lachancea thermotolerans	15.456975	5.546038	Lachancea thermotolerans
ncbi559298	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Ajellomycetaceae	Blastomyces	Blastomyces gilchristii	11.524818	3.180094	Blastomyces gilchristii
ncbi559305	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton rubrum	11.615306	3.300439	Trichophyton rubrum
ncbi5599	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria alternata	6.3149495	1.268554	Alternaria alternata
ncbi560253	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Letharia	Letharia lupina	11.350969	3.08576	Letharia lupina
ncbi561572	Metazoa	Arthropoda	Insecta	Hymenoptera	Apidae	Frieseomelitta	Frieseomelitta varia	-10.815596	21.299805	Frieseomelitta varia
ncbi56313	Metazoa	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba	21.697897	30.28815	Tyto alba
ncbi563466	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scedosporium	Scedosporium apiospermum	9.482736	2.052853	Scedosporium apiospermum
ncbi564608	Viridiplantae	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	Micromonas pusilla	30.023037	-3.7012863	Micromonas pusilla
ncbi5661		Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania	Leishmania donovani	30.230478	-3.1651523	Leishmania donovani
ncbi56646	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium venenatum	7.271884	-0.041507646	Fusarium venenatum
ncbi56716	Metazoa	Chordata	Actinopteri	Perciformes	Bovichtidae	Cottoperca	Cottoperca gobio	43.733887	23.5182	Cottoperca gobio
ncbi56723	Metazoa	Chordata	Actinopteri	Labriformes	Labridae	Labrus	Labrus bergylta	43.76773	23.462952	Labrus bergylta
ncbi5679		Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania	Leishmania panamensis	30.416004	-2.7080994	Leishmania panamensis
ncbi569365	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora immunda	10.480011	3.0835912	Cladophialophora immunda
ncbi5698		Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Trypanosoma	Trypanosoma rangeli	30.525358	-2.5388658	Trypanosoma rangeli
ncbi57068	Metazoa	Chordata	Aves	Passeriformes	Acanthisittidae	Acanthisitta	Acanthisitta chloris	44.087322	22.632212	Acanthisitta chloris
ncbi572307		Apicomplexa	Conoidasida	Eucoccidiorida	Sarcocystidae	Neospora	Neospora caninum	11.833241	32.581676	Neospora caninum
ncbi573729	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Thermothelomyces	Thermothelomyces thermophilus	7.1262197	0.6711591	Thermothelomyces thermophilus
ncbi573826	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Candida	Candida dubliniensis	13.184853	3.214174	Candida dubliniensis
ncbi57397	Metazoa	Chordata	Aves	Trogoniformes	Trogonidae	Apaloderma	Apaloderma vittatum	44.010437	22.693317	Apaloderma vittatum
ncbi5741		Fornicata		Diplomonadida	Hexamitidae	Giardia	Giardia intestinalis	30.555723	-2.5040913	Giardia intestinalis
ncbi57412	Metazoa	Chordata	Aves	Coliiformes	Coliidae	Colius	Colius striatus	43.033295	24.338013	Colius striatus
ncbi57421	Metazoa	Chordata	Aves	Coraciiformes	Meropidae	Merops	Merops nubicus	44.092827	22.63323	Merops nubicus
ncbi574566	Viridiplantae	Chlorophyta	Trebouxiophyceae			Coccomyxa	Coccomyxa subellipsoidea	-11.058664	21.050423	Coccomyxa subellipsoidea
ncbi574789	Fungi	Ascomycota	Dothideomycetes	Mytilinidiales	Mytilinidiaceae	Mytilinidion	Mytilinidion resinicola	7.0858064	1.6005653	Mytilinidion resinicola
ncbi5763		Heterolobosea			Vahlkampfiidae	Naegleria	Naegleria fowleri	43.96547	22.55942	Naegleria fowleri
ncbi578455	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Thermothielavioides	Thermothielavioides terrestris	9.261554	2.1079395	Thermothielavioides terrestris
ncbi578456	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Tremella	Tremella mesenterica	12.263401	3.0348365	Tremella mesenterica
ncbi578457	Fungi	Basidiomycota	Agaricomycetes	Boletales	Serpulaceae	Serpula	Serpula lacrymans	12.053751	1.4372627	Serpula lacrymans
ncbi578458	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae	Schizophyllum	Schizophyllum commune	11.559786	1.0175118	Schizophyllum commune
ncbi578459	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	Rhodotorula graminis	12.080122	3.1658008	Rhodotorula graminis
ncbi5786		Evosea	Eumycetozoa	Dictyosteliales	Dictyosteliaceae	Dictyostelium	Dictyostelium purpureum	15.727931	4.9717784	Dictyostelium purpureum
ncbi5801		Apicomplexa	Conoidasida	Eucoccidiorida	Eimeriidae	Eimeria	Eimeria acervulina	30.556728	-2.4905438	Eimeria acervulina
ncbi5802		Apicomplexa	Conoidasida	Eucoccidiorida	Eimeriidae	Eimeria	Eimeria tenella	30.304634	-3.0232432	Eimeria tenella
ncbi5804		Apicomplexa	Conoidasida	Eucoccidiorida	Eimeriidae	Eimeria	Eimeria maxima	30.385733	-2.7298663	Eimeria maxima
ncbi5823		Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium berghei	30.151098	-3.721115	Plasmodium berghei
ncbi58331	Viridiplantae	Streptophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	Quercus suber	-6.373037	4.897904	Quercus suber
ncbi5849		Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium gallinaceum	30.086584	-3.707769	Plasmodium gallinaceum
ncbi5851		Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium knowlesi	30.245981	-3.16723	Plasmodium knowlesi
ncbi5854		Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium reichenowi	30.077923	-3.6407483	Plasmodium reichenowi
ncbi5855		Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium vivax	30.144716	-3.6534746	Plasmodium vivax
ncbi5857		Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium fragile	30.226397	-3.626673	Plasmodium fragile
ncbi5858		Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium malariae	30.167841	-3.6581411	Plasmodium malariae
ncbi5861		Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium yoelii	30.127129	-3.6913614	Plasmodium yoelii
ncbi58627	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Debaryomyces	Debaryomyces fabryi	13.47443	3.31384	Debaryomyces fabryi
ncbi5866		Apicomplexa	Aconoidasida	Piroplasmida	Babesiidae	Babesia	Babesia bigemina	30.106012	-3.803091	Babesia bigemina
ncbi586833	Metazoa	Chordata	Actinopteri	Holocentriformes	Holocentridae	Myripristis	Myripristis murdjan	43.74179	23.489237	Myripristis murdjan
ncbi5874		Apicomplexa	Aconoidasida	Piroplasmida	Theileriidae	Theileria	Theileria annulata	30.260273	-3.7997634	Theileria annulata
ncbi58853	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma citrinoviride	9.14736	2.3514512	Trichoderma citrinoviride
ncbi58919	Fungi	Basidiomycota	Exobasidiomycetes	Entylomatales		Tilletiopsis	Tilletiopsis washingtonensis	11.802242	3.2355554	Tilletiopsis washingtonensis
ncbi590646	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Yamadazyma	Yamadazyma tenuis	13.548647	3.3048537	Yamadazyma tenuis
ncbi591936	Metazoa	Chordata	Mammalia	Primates	Cercopithecidae	Piliocolobus	Piliocolobus tephrosceles	17.722122	30.350668	Piliocolobus tephrosceles
ncbi5932		Ciliophora	Oligohymenophorea	Hymenostomatida		Ichthyophthirius	Ichthyophthirius multifiliis	29.798738	-3.468442	Ichthyophthirius multifiliis
ncbi59463	Metazoa	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis	Myotis lucifugus	21.30299	29.431467	Myotis lucifugus
ncbi59472	Metazoa	Chordata	Mammalia	Chiroptera	Vespertilionidae	Pipistrellus	Pipistrellus kuhlii	21.551085	29.260027	Pipistrellus kuhlii
ncbi59479	Metazoa	Chordata	Mammalia	Chiroptera	Rhinolophidae	Rhinolophus	Rhinolophus ferrumequinum	17.118395	30.353554	Rhinolophus ferrumequinum
ncbi59534	Metazoa	Chordata	Mammalia	Artiodactyla	Bovidae	Oryx	Oryx dammah	20.592989	32.905228	Oryx dammah
ncbi595528			Filasterea			Capsaspora	Capsaspora owczarzaki	29.539656	-2.9539905	Capsaspora owczarzaki
ncbi59729	Metazoa	Chordata	Aves	Passeriformes	Estrildidae	Taeniopygia	Taeniopygia guttata	11.491148	33.75271	Taeniopygia guttata
ncbi597362	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	Agaricus bisporus	11.629477	1.1051308	Agaricus bisporus
ncbi597456	Metazoa	Arthropoda	Insecta	Hymenoptera	Apidae	Habropoda	Habropoda laboriosa	-10.800178	20.127726	Habropoda laboriosa
ncbi59861	Metazoa	Chordata	Actinopteri	Salmoniformes	Salmonidae	Coregonus	Coregonus clupeaformis	17.454426	30.278765	Coregonus clupeaformis
ncbi59894	Metazoa	Chordata	Aves	Passeriformes	Muscicapidae	Ficedula	Ficedula albicollis	42.847984	24.86127	Ficedula albicollis
ncbi59895	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cynara	Cynara cardunculus	-5.827131	4.700275	Cynara cardunculus
ncbi59916	Metazoa	Arthropoda	Insecta	Diptera	Tephritidae	Bactrocera	Bactrocera tryoni	19.311604	30.73651	Bactrocera tryoni
ncbi599839	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fibroporiaceae	Fibroporia	Fibroporia radiculosa	12.119506	1.4781183	Fibroporia radiculosa
ncbi60172	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium solitum	6.7849154	2.638308	Penicillium solitum
ncbi60698	Viridiplantae	Streptophyta	Magnoliopsida	Proteales	Proteaceae	Macadamia	Macadamia integrifolia	-6.271599	4.5508065	Macadamia integrifolia
ncbi60711	Metazoa	Chordata	Mammalia	Primates	Cercopithecidae	Chlorocebus	Chlorocebus sabaeus	21.349588	29.112314	Chlorocebus sabaeus
ncbi6087	Metazoa	Cnidaria	Hydrozoa	Anthoathecata	Hydridae	Hydra	Hydra vulgaris	11.897829	32.610893	Hydra vulgaris
ncbi609295	Metazoa	Arthropoda	Insecta	Hymenoptera	Formicidae	Dinoponera	Dinoponera quadriceps	10.821371	33.452847	Dinoponera quadriceps
ncbi610380	Metazoa	Arthropoda	Insecta	Hymenoptera	Formicidae	Harpegnathos	Harpegnathos saltator	17.524927	30.27914	Harpegnathos saltator
ncbi6105	Metazoa	Cnidaria	Anthozoa	Actiniaria	Actiniidae	Actinia	Actinia tenebrosa	-0.20447703	18.05677	Actinia tenebrosa
ncbi61156	Metazoa	Chordata	Mammalia	Rodentia	Muridae	Arvicanthis	Arvicanthis niloticus	19.723001	31.3584	Arvicanthis niloticus
ncbi61221	Metazoa	Chordata	Lepidosauria	Squamata	Varanidae	Varanus	Varanus komodoensis	17.183659	30.906466	Varanus komodoensis
ncbi61262	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Maudiozyma	Maudiozyma barnettii	15.461932	5.6130075	Maudiozyma barnettii
ncbi61383	Metazoa	Chordata	Mammalia	Carnivora	Felidae	Lynx	Lynx canadensis	21.38573	29.105827	Lynx canadensis
ncbi613905	Metazoa	Arthropoda	Insecta	Hymenoptera	Formicidae	Nylanderia	Nylanderia fulva	-11.046335	20.093376	Nylanderia fulva
ncbi61395	Fungi	Zoopagomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Linderina	Linderina pennispora	13.217111	3.4783278	Linderina pennispora
ncbi61420	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus caelatus	6.110043	3.0926704	Aspergillus caelatus
ncbi61621	Metazoa	Chordata	Mammalia	Primates	Cercopithecidae	Rhinopithecus	Rhinopithecus bieti	11.225261	33.598362	Rhinopithecus bieti
ncbi61622	Metazoa	Chordata	Mammalia	Primates	Cercopithecidae	Rhinopithecus	Rhinopithecus roxellana	20.595064	32.910244	Rhinopithecus roxellana
ncbi6183	Metazoa	Platyhelminthes	Trematoda	Strigeidida	Schistosomatidae	Schistosoma	Schistosoma mansoni	30.21148	-1.3661919	Schistosoma mansoni
ncbi6185	Metazoa	Platyhelminthes	Trematoda	Strigeidida	Schistosomatidae	Schistosoma	Schistosoma haematobium	29.99639	-3.59926	Schistosoma haematobium
ncbi61853	Metazoa	Chordata	Mammalia	Primates	Hylobatidae	Nomascus	Nomascus leucogenys	17.267889	30.328783	Nomascus leucogenys
ncbi619300	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Spathaspora	Spathaspora passalidarum	13.504139	3.3633387	Spathaspora passalidarum
ncbi6198	Metazoa	Platyhelminthes	Trematoda	Opisthorchiida	Opisthorchiidae	Opisthorchis	Opisthorchis viverrini	29.795267	-2.0156534	Opisthorchis viverrini
ncbi6210	Metazoa	Platyhelminthes	Cestoda	Cyclophyllidea	Taeniidae	Echinococcus	Echinococcus granulosus	11.813697	32.68284	Echinococcus granulosus
ncbi6238	Metazoa	Nematoda	Chromadorea	Rhabditida	Rhabditidae	Caenorhabditis	Caenorhabditis briggsae	11.016377	33.434895	Caenorhabditis briggsae
ncbi6239	Metazoa	Nematoda	Chromadorea	Rhabditida	Rhabditidae	Caenorhabditis	Caenorhabditis elegans	11.022803	33.421574	Caenorhabditis elegans
ncbi62625	Metazoa	Arthropoda	Arachnida	Mesostigmata	Varroidae	Varroa	Varroa jacobsoni	17.663826	30.552723	Varroa jacobsoni
ncbi6279	Metazoa	Nematoda	Chromadorea	Rhabditida	Onchocercidae	Brugia	Brugia malayi	11.9917345	32.492012	Brugia malayi
ncbi63155	Metazoa	Chordata	Actinopteri	Cichliformes	Cichlidae	Archocentrus	Archocentrus centrarchus	43.999287	23.18783	Archocentrus centrarchus
ncbi6334	Metazoa	Nematoda	Enoplea	Trichinellida	Trichinellidae	Trichinella	Trichinella spiralis	30.113377	-3.7013326	Trichinella spiralis
ncbi63436	Metazoa	Arthropoda	Insecta	Hymenoptera	Figitidae	Leptopilina	Leptopilina heterotoma	-10.527637	19.611225	Leptopilina heterotoma
ncbi63459	Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Chenopodiaceae	Chenopodium	Chenopodium quinoa	-6.327561	4.5327525	Chenopodium quinoa
ncbi6412	Metazoa	Annelida	Clitellata	Rhynchobdellida	Glossiphoniidae	Helobdella	Helobdella robusta	11.805632	32.67122	Helobdella robusta
ncbi64144	Metazoa	Chordata	Actinopteri	Anabantiformes	Anabantidae	Anabas	Anabas testudineus	17.150694	30.863111	Anabas testudineus
ncbi64176	Metazoa	Chordata	Lepidosauria	Squamata	Lacertidae	Podarcis	Podarcis muralis	42.82893	24.553198	Podarcis muralis
ncbi644223	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Komagataella	Komagataella phaffii	15.643564	5.3767285	Komagataella phaffii
ncbi644352	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Gaeumannomyces	Gaeumannomyces tritici	9.114473	1.9694315	Gaeumannomyces tritici
ncbi64459	Metazoa	Arthropoda	Insecta	Lepidoptera	Pieridae	Pieris	Pieris rapae	17.207232	30.343826	Pieris rapae
ncbi645133	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum graminicola	6.791799	-0.0012086256	Colletotrichum graminicola
ncbi645134	Fungi	Chytridiomycota	Chytridiomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	Spizellomyces punctatus	29.88312	-3.5660756	Spizellomyces punctatus
ncbi64571	Fungi	Mucoromycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Lobosporangium	Lobosporangium transversale	30.158394	-1.3015056	Lobosporangium transversale
ncbi647221		Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium gaboni	30.15632	-3.705733	Plasmodium gaboni
ncbi64791	Metazoa	Arthropoda	Insecta	Hymenoptera	Formicidae	Trachymyrmex	Trachymyrmex zeteki	-10.980558	21.032642	Trachymyrmex zeteki
ncbi64793	Metazoa	Arthropoda	Insecta	Hymenoptera	Formicidae	Wasmannia	Wasmannia auropunctata	-10.805962	21.305004	Wasmannia auropunctata
ncbi64838	Metazoa	Arthropoda	Insecta	Hymenoptera	Braconidae	Fopius	Fopius arisanus	-10.680044	19.685104	Fopius arisanus
ncbi649802	Metazoa	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra filicauda	21.801916	30.729622	Pipra filicauda
ncbi6500	Metazoa	Mollusca	Gastropoda	Aplysiida	Aplysiidae	Aplysia	Aplysia californica	-0.434105	18.254795	Aplysia californica
ncbi650164	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerochaete	Phanerochaete carnosa	11.637341	1.1596093	Phanerochaete carnosa
ncbi6526	Metazoa	Mollusca	Gastropoda		Planorbidae	Biomphalaria	Biomphalaria glabrata	-0.5603899	18.266172	Biomphalaria glabrata
ncbi653667	Fungi	Ascomycota	Schizosaccharomycetes	Schizosaccharomycetales	Schizosaccharomycetaceae	Schizosaccharomyces	Schizosaccharomyces cryophilus	15.349731	5.1734905	Schizosaccharomyces cryophilus
ncbi655819	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Beauveria	Beauveria bassiana	10.660187	2.4428966	Beauveria bassiana
ncbi655827	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium	Metarhizium acridum	10.72761	2.4963143	Metarhizium acridum
ncbi655844	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium	Metarhizium robertsii	10.725857	2.4825518	Metarhizium robertsii
ncbi655863	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Leptographium	Leptographium clavigerum	6.8499904	2.3502593	Leptographium clavigerum
ncbi655981	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Thelebolaceae	Pseudogymnoascus	Pseudogymnoascus destructans	11.342784	3.190417	Pseudogymnoascus destructans
ncbi656061	Fungi	Ascomycota	Pezizomycetes	Pezizales	Tuberaceae	Tuber	Tuber melanosporum	6.880257	2.5065048	Tuber melanosporum
ncbi6565	Metazoa	Mollusca	Bivalvia	Ostreida	Ostreidae	Crassostrea	Crassostrea virginica	-0.4873627	18.263222	Crassostrea virginica
ncbi6573	Metazoa	Mollusca	Bivalvia	Pectinida	Pectinidae	Mizuhopecten	Mizuhopecten yessoensis	-0.48460832	18.29944	Mizuhopecten yessoensis
ncbi6579	Metazoa	Mollusca	Bivalvia	Pectinida	Pectinidae	Pecten	Pecten maximus	-0.49757794	18.309492	Pecten maximus
ncbi660027	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium oxysporum	6.750054	2.3604794	Fusarium oxysporum
ncbi660029	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium oxysporum	7.3303037	-0.10330145	Fusarium oxysporum
ncbi660122	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium vanettenii	7.2414517	0.034266498	Fusarium vanettenii
ncbi660469	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Cryphonectriaceae	Cryphonectria	Cryphonectria parasitica	7.2038827	1.0971808	Cryphonectria parasitica
ncbi663202	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton verrucosum	11.647918	3.3272386	Trichophyton verrucosum
ncbi663331	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton benhamiae	11.636117	3.2829394	Trichophyton benhamiae
ncbi66420	Metazoa	Arthropoda	Insecta	Lepidoptera	Papilionidae	Papilio	Papilio xuthus	17.338335	30.320732	Papilio xuthus
ncbi665024	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	Bipolaris maydis	6.273714	1.3337477	Bipolaris maydis
ncbi665079	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Sclerotinia	Sclerotinia sclerotiorum	7.1778874	1.5739429	Sclerotinia sclerotiorum
ncbi665912	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	Bipolaris sorokiniana	6.317491	1.2563412	Bipolaris sorokiniana
ncbi66656	Viridiplantae	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Durio	Durio zibethinus	-5.9590545	4.4201603	Durio zibethinus
ncbi667725			Ichthyosporea	Ichthyophonida		Sphaeroforma	Sphaeroforma arctica	42.842278	24.673296	Sphaeroforma arctica
ncbi6687	Metazoa	Arthropoda	Malacostraca	Decapoda	Penaeidae	Penaeus	Penaeus monodon	12.338886	32.2381	Penaeus monodon
ncbi6689	Metazoa	Arthropoda	Malacostraca	Decapoda	Penaeidae	Penaeus	Penaeus vannamei	12.333857	32.232162	Penaeus vannamei
ncbi67003		Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Trypanosoma	Trypanosoma theileri	30.58562	-2.4639626	Trypanosoma theileri
ncbi670386		Evosea	Eumycetozoa	Acytosteliales	Acytosteliaceae	Heterostelium	Heterostelium album	14.127216	5.4209566	Heterostelium album
ncbi670483	Fungi	Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Gloeophyllum	Gloeophyllum trabeum	12.150627	1.5147449	Gloeophyllum trabeum
ncbi670580	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Postiaceae	Postia	Postia placenta	12.100731	1.5508255	Postia placenta
ncbi6706	Metazoa	Arthropoda	Malacostraca	Decapoda	Nephropidae	Homarus	Homarus americanus	-10.71211	19.826942	Homarus americanus
ncbi671144	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia mellicola	12.832729	3.1641648	Wallemia mellicola
ncbi671987	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Exserohilum	Exserohilum turcicum	6.2889285	1.278611	Exserohilum turcicum
ncbi673940	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lindgomycetaceae	Lindgomyces	Lindgomyces ingoldianus	6.6626782	1.433721	Lindgomyces ingoldianus
ncbi67593		Oomycota		Peronosporales	Peronosporaceae	Phytophthora	Phytophthora sojae	13.313842	4.7736745	Phytophthora sojae
ncbi679716		Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Trypanosoma	Trypanosoma brucei	30.570795	-2.4782333	Trypanosoma brucei
ncbi680683	Metazoa	Arthropoda	Insecta	Lepidoptera	Pyralidae	Amyelois	Amyelois transitella	9.75912	36.45542	Amyelois transitella
ncbi68294	Metazoa	Chordata	Aves	Passeriformes	Corvidae	Corvus	Corvus kubaryi	21.78959	30.423382	Corvus kubaryi
ncbi683960	Fungi	Ascomycota	Saccharomycetes	Phaffomycetales	Wickerhamomycetaceae	Wickerhamomyces	Wickerhamomyces anomalus	13.334203	3.3629704	Wickerhamomyces anomalus
ncbi684364	Fungi	Chytridiomycota	Chytridiomycetes	Rhizophydiales		Batrachochytrium	Batrachochytrium dendrobatidis	30.215366	-1.3639477	Batrachochytrium dendrobatidis
ncbi684658	Metazoa	Arthropoda	Insecta	Hymenoptera	Braconidae	Aphidius	Aphidius gifuensis	17.140097	30.268572	Aphidius gifuensis
ncbi6850	Metazoa	Arthropoda	Merostomata	Xiphosura	Limulidae	Limulus	Limulus polyphemus	12.308425	32.248795	Limulus polyphemus
ncbi690256	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum fructicola	6.757071	0.0072328122	Colletotrichum fructicola
