0	kingdom	phylum	class	order	family	genus	species	subclass	superkingdom	x	y	species_name
ncbi301207	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Macroventuria	Macroventuria anomochaeta	Pleosporomycetidae	Eukaryota	7.3911047	-4.574913	Macroventuria anomochaeta
ncbi30195	Metazoa	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terrestris	Pterygota	Eukaryota	-0.059568368	5.0569158	Bombus terrestris
ncbi30207	Metazoa	Arthropoda	Insecta	Hymenoptera	Vespidae	Polistes	Polistes fuscatus	Pterygota	Eukaryota	0.31755504	5.2724695	Polistes fuscatus
ncbi30213	Metazoa	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespula	Vespula pensylvanica	Pterygota	Eukaryota	0.31525466	5.244373	Vespula pensylvanica
ncbi30331	Metazoa	Chordata	Amphibia	Anura	Bufonidae	Bufo	Bufo gargarizans		Eukaryota	-6.801308	14.718339	Bufo gargarizans
ncbi303518	Metazoa	Chordata	Actinopteri	Cichliformes	Cichlidae	Pundamilia	Pundamilia nyererei	Neopterygii	Eukaryota	-10.1624155	8.660054	Pundamilia nyererei
ncbi30410	Metazoa	Chordata	Aves	Galliformes	Phasianidae	Lagopus	Lagopus leucura		Eukaryota	3.1363473	5.8062468	Lagopus leucura
ncbi30419	Metazoa	Chordata	Aves	Opisthocomiformes	Opisthocomidae	Opisthocomus	Opisthocomus hoazin		Eukaryota	-10.937182	7.5820837	Opisthocomus hoazin
ncbi30455	Metazoa	Chordata	Aves	Procellariiformes	Procellariidae	Fulmarus	Fulmarus glacialis		Eukaryota	-10.692131	7.2364674	Fulmarus glacialis
ncbi30464	Metazoa	Chordata	Aves	Tinamiformes	Tinamidae	Nothoprocta	Nothoprocta perdicaria		Eukaryota	-10.508428	6.1551175	Nothoprocta perdicaria
ncbi30522	Metazoa	Chordata	Mammalia	Artiodactyla	Bovidae	Bos	Bos indicus x Bos taurus		Eukaryota	-4.5629807	14.701711	Bos indicus x Bos taurus
ncbi30538	Metazoa	Chordata	Mammalia	Artiodactyla	Camelidae	Vicugna	Vicugna pacos		Eukaryota	-4.093771	15.873279	Vicugna pacos
ncbi3055	Viridiplantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas reinhardtii		Eukaryota	-0.33127743	7.4747562	Chlamydomonas reinhardtii
ncbi30608	Metazoa	Chordata	Mammalia	Primates	Cheirogaleidae	Microcebus	Microcebus murinus		Eukaryota	-3.7656913	14.942573	Microcebus murinus
ncbi30611	Metazoa	Chordata	Mammalia	Primates	Galagidae	Otolemur	Otolemur garnettii		Eukaryota	-2.215672	16.233484	Otolemur garnettii
ncbi3068	Viridiplantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Volvocaceae	Volvox	Volvox carteri		Eukaryota	-0.49137142	7.374747	Volvox carteri
ncbi306901	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	Chaetomium globosum	Sordariomycetidae	Eukaryota	7.552289	-4.828906	Chaetomium globosum
ncbi306902	Fungi	Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Clavispora	Clavispora lusitaniae		Eukaryota	1.3070208	-1.1701206	Clavispora lusitaniae
ncbi30732	Metazoa	Chordata	Actinopteri	Beloniformes	Adrianichthyidae	Oryzias	Oryzias melastigma	Neopterygii	Eukaryota	-3.0919693	15.134865	Oryzias melastigma
ncbi3075	Viridiplantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Auxenochlorella	Auxenochlorella protothecoides		Eukaryota	-0.11413261	5.144204	Auxenochlorella protothecoides
ncbi307658	Metazoa	Arthropoda	Insecta	Hymenoptera	Formicidae	Monomorium	Monomorium pharaonis	Pterygota	Eukaryota	1.3322769	5.744876	Monomorium pharaonis
ncbi307959	Metazoa	Chordata	Actinopteri	Cypriniformes	Cyprinidae	Sinocyclocheilus	Sinocyclocheilus rhinocerous	Neopterygii	Eukaryota	-10.496546	8.156191	Sinocyclocheilus rhinocerous
ncbi308060	Metazoa	Chordata	Aves	Apterygiformes	Apterygidae	Apteryx	Apteryx rowi		Eukaryota	4.2957625	5.0218554	Apteryx rowi
ncbi31033	Metazoa	Chordata	Actinopteri	Tetraodontiformes	Tetraodontidae	Takifugu	Takifugu rubripes	Neopterygii	Eukaryota	-10.550639	8.327917	Takifugu rubripes
ncbi310571	Metazoa	Chordata	Actinopteri	Perciformes	Serranidae	Epinephelus	Epinephelus lanceolatus	Neopterygii	Eukaryota	0.23157495	9.985494	Epinephelus lanceolatus
ncbi310752	Metazoa	Chordata	Mammalia	Artiodactyla	Balaenopteridae	Balaenoptera	Balaenoptera acutorostrata		Eukaryota	-2.1754444	16.29575	Balaenoptera acutorostrata
ncbi310915	Metazoa	Chordata	Actinopteri	Siluriformes	Pangasiidae	Pangasianodon	Pangasianodon hypophthalmus	Neopterygii	Eukaryota	-1.8270694	16.261381	Pangasianodon hypophthalmus
ncbi31138	Metazoa	Chordata		Testudines	Emydidae	Trachemys	Trachemys scripta	Testudinata	Eukaryota	-6.8109426	14.714857	Trachemys scripta
ncbi312017		Ciliophora	Oligohymenophorea	Hymenostomatida	Tetrahymenidae	Tetrahymena	Tetrahymena thermophila		Eukaryota	-1.4808614	2.1996002	Tetrahymena thermophila
ncbi31234	Metazoa	Nematoda	Chromadorea	Rhabditida	Rhabditidae	Caenorhabditis	Caenorhabditis remanei		Eukaryota	-0.17840311	7.810935	Caenorhabditis remanei
ncbi31271		Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium chabaudi		Eukaryota	-3.4287717	2.9768913	Plasmodium chabaudi
ncbi318751	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Westerdykella	Westerdykella ornata	Pleosporomycetidae	Eukaryota	5.328488	-3.60174	Westerdykella ornata
ncbi321398	Metazoa	Chordata	Aves	Passeriformes	Pipridae	Lepidothrix	Lepidothrix coronata		Eukaryota	4.290776	5.024199	Lepidothrix coronata
ncbi321614	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Parastagonospora	Parastagonospora nodorum	Pleosporomycetidae	Eukaryota	7.4064975	-4.4590635	Parastagonospora nodorum
ncbi3218	Viridiplantae	Streptophyta	Bryopsida	Funariales	Funariaceae	Physcomitrium	Physcomitrium patens	Funariidae	Eukaryota	15.5210905	10.850343	Physcomitrium patens
ncbi32201	Viridiplantae	Streptophyta	Magnoliopsida	Fagales	Juglandaceae	Carya	Carya illinoinensis		Eukaryota	15.466279	11.302037	Carya illinoinensis
ncbi322104	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Scheffersomyces	Scheffersomyces stipitis		Eukaryota	1.2526762	-1.0193895	Scheffersomyces stipitis
ncbi32260	Metazoa	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Venturia	Venturia canescens	Pterygota	Eukaryota	0.8278769	4.892806	Venturia canescens
ncbi32264	Metazoa	Arthropoda	Arachnida	Trombidiformes	Tetranychidae	Tetranychus	Tetranychus urticae	Acari	Eukaryota	-1.4298608	3.574233	Tetranychus urticae
ncbi32391	Metazoa	Arthropoda	Insecta	Hymenoptera	Braconidae	Cotesia	Cotesia glomerata	Pterygota	Eukaryota	0.4088269	8.191922	Cotesia glomerata
ncbi32473	Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Poeciliidae	Xiphophorus	Xiphophorus couchianus	Neopterygii	Eukaryota	-10.206636	7.8784504	Xiphophorus couchianus
ncbi32507	Metazoa	Chordata	Actinopteri	Cichliformes	Cichlidae	Neolamprologus	Neolamprologus brichardi	Neopterygii	Eukaryota	-3.3065207	13.957688	Neolamprologus brichardi
ncbi32536	Metazoa	Chordata	Mammalia	Carnivora	Felidae	Acinonyx	Acinonyx jubatus		Eukaryota	-1.539382	8.841717	Acinonyx jubatus
ncbi326594	Metazoa	Arthropoda	Insecta	Hymenoptera	Agaonidae	Ceratosolen	Ceratosolen solmsi	Pterygota	Eukaryota	0.7148417	4.774449	Ceratosolen solmsi
ncbi326645	Fungi	Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Daldinia	Daldinia childiae	Xylariomycetidae	Eukaryota	5.676201	-3.8370066	Daldinia childiae
ncbi326968	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rhamnaceae	Ziziphus	Ziziphus jujuba		Eukaryota	15.526707	10.859666	Ziziphus jujuba
ncbi328815	Metazoa	Chordata	Aves	Passeriformes	Pipridae	Manacus	Manacus vitellinus		Eukaryota	4.296462	5.016653	Manacus vitellinus
ncbi330879	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus fumigatus	Eurotiomycetidae	Eukaryota	8.572492	-3.7990158	Aspergillus fumigatus
ncbi331117	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus fischeri	Eurotiomycetidae	Eukaryota	8.680891	-3.7938266	Aspergillus fischeri
ncbi33203	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Purpureocillium	Purpureocillium lilacinum	Hypocreomycetidae	Eukaryota	4.168585	-2.284121	Purpureocillium lilacinum
ncbi332648	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis	Botrytis cinerea		Eukaryota	6.618392	-3.8044088	Botrytis cinerea
ncbi332952	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus flavus	Eurotiomycetidae	Eukaryota	8.630982	-3.7049415	Aspergillus flavus
ncbi333668		Apicomplexa	Aconoidasida	Piroplasmida	Theileriidae	Theileria	Theileria parva		Eukaryota	-2.609573	1.1554525	Theileria parva
ncbi334116	Metazoa	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Vanessa	Vanessa tameamea	Pterygota	Eukaryota	0.22960481	8.374576	Vanessa tameamea
ncbi33412	Metazoa	Arthropoda	Insecta	Lepidoptera	Pieridae	Zerene	Zerene cesonia	Pterygota	Eukaryota	0.00042536465	8.686892	Zerene cesonia
ncbi334819	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium verticillioides	Hypocreomycetidae	Eukaryota	8.385375	-6.5588927	Fusarium verticillioides
ncbi33528	Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Poeciliidae	Gambusia	Gambusia affinis	Neopterygii	Eukaryota	1.3857735	10.017134	Gambusia affinis
ncbi33562	Metazoa	Chordata	Mammalia	Microbiotheria	Microbiotheriidae	Dromiciops	Dromiciops gliroides		Eukaryota	-4.3947153	14.648321	Dromiciops gliroides
ncbi336722	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Zymoseptoria	Zymoseptoria tritici	Dothideomycetidae	Eukaryota	4.562801	-3.154817	Zymoseptoria tritici
ncbi336963	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Uncinocarpus	Uncinocarpus reesii	Eurotiomycetidae	Eukaryota	3.4308798	-2.0779781	Uncinocarpus reesii
ncbi336983	Metazoa	Chordata	Mammalia	Primates	Cercopithecidae	Colobus	Colobus angolensis		Eukaryota	0.11907013	8.508612	Colobus angolensis
ncbi341663	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus terreus	Eurotiomycetidae	Eukaryota	8.577765	-3.8001943	Aspergillus terreus
ncbi342668	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Thelebolaceae	Pseudogymnoascus	Pseudogymnoascus verrucosus		Eukaryota	7.491221	-4.7852764	Pseudogymnoascus verrucosus
ncbi343691	Metazoa	Arthropoda	Insecta	Diptera	Stratiomyidae	Hermetia	Hermetia illucens	Pterygota	Eukaryota	-0.36748007	15.601626	Hermetia illucens
ncbi344612	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus clavatus	Eurotiomycetidae	Eukaryota	7.5100136	-2.684214	Aspergillus clavatus
ncbi34506	Metazoa	Nematoda	Chromadorea	Rhabditida	Strongyloididae	Strongyloides	Strongyloides ratti		Eukaryota	-0.082851596	7.8150554	Strongyloides ratti
ncbi345164	Metazoa	Chordata	Aves	Falconiformes	Falconidae	Falco	Falco cherrug		Eukaryota	4.2960615	5.0289106	Falco cherrug
ncbi34632	Metazoa	Arthropoda	Arachnida	Ixodida	Ixodidae	Rhipicephalus	Rhipicephalus sanguineus	Acari	Eukaryota	-1.3877442	3.5229096	Rhipicephalus sanguineus
ncbi34638	Metazoa	Arthropoda	Arachnida	Mesostigmata	Phytoseiidae	Galendromus	Galendromus occidentalis	Acari	Eukaryota	-1.468198	3.4125588	Galendromus occidentalis
ncbi3469	Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Papaveraceae	Papaver	Papaver somniferum		Eukaryota	15.806956	11.00086	Papaver somniferum
ncbi34720	Metazoa	Arthropoda	Insecta	Hymenoptera	Formicidae	Trachymyrmex	Trachymyrmex septentrionalis	Pterygota	Eukaryota	1.2879533	5.7114434	Trachymyrmex septentrionalis
ncbi347515		Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leishmania	Leishmania major	Metakinetoplastina	Eukaryota	-2.740414	1.3631762	Leishmania major
ncbi34773	Metazoa	Chordata	Actinopteri	Clupeiformes	Clupeidae	Alosa	Alosa sapidissima	Neopterygii	Eukaryota	0.11112136	8.90185	Alosa sapidissima
ncbi34816	Metazoa	Chordata	Actinopteri		Moronidae	Morone	Morone saxatilis	Neopterygii	Eukaryota	0.06396102	8.672843	Morone saxatilis
ncbi3483	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Cannabaceae	Cannabis	Cannabis sativa		Eukaryota	15.490845	10.517146	Cannabis sativa
ncbi34839	Metazoa	Chordata	Mammalia	Rodentia	Chinchillidae	Chinchilla	Chinchilla lanigera		Eukaryota	-3.5780225	14.304188	Chinchilla lanigera
ncbi348802	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	Exophiala xenobiotica	Chaetothyriomycetidae	Eukaryota	4.345388	-2.9519405	Exophiala xenobiotica
ncbi34884	Metazoa	Chordata	Mammalia	Carnivora	Otariidae	Callorhinus	Callorhinus ursinus		Eukaryota	-1.3916613	8.909309	Callorhinus ursinus
ncbi34886	Metazoa	Chordata	Mammalia	Carnivora	Otariidae	Eumetopias	Eumetopias jubatus		Eukaryota	1.404097	9.254736	Eumetopias jubatus
ncbi35005	Metazoa	Chordata	Lepidosauria	Squamata	Colubridae	Thamnophis	Thamnophis elegans		Eukaryota	2.5870643	7.3784304	Thamnophis elegans
ncbi35019	Metazoa	Chordata	Lepidosauria	Squamata	Colubridae	Thamnophis	Thamnophis sirtalis		Eukaryota	-10.433088	6.5842495	Thamnophis sirtalis
ncbi352472		Evosea	Eumycetozoa	Dictyosteliales	Dictyosteliaceae	Dictyostelium	Dictyostelium discoideum		Eukaryota	-0.507063	2.235768	Dictyostelium discoideum
ncbi353151		Apicomplexa	Conoidasida	Eucoccidiorida	Cryptosporidiidae	Cryptosporidium	Cryptosporidium hominis	Coccidia	Eukaryota	-3.1119735	2.4368796	Cryptosporidium hominis
ncbi353152		Apicomplexa	Conoidasida	Eucoccidiorida	Cryptosporidiidae	Cryptosporidium	Cryptosporidium parvum	Coccidia	Eukaryota	-3.4612339	2.8336084	Cryptosporidium parvum
ncbi353153		Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Trypanosoma	Trypanosoma cruzi	Metakinetoplastina	Eukaryota	-2.5836434	1.1430357	Trypanosoma cruzi
ncbi35525	Metazoa	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia magna	Phyllopoda	Eukaryota	-0.12944001	4.9314613	Daphnia magna
ncbi3555	Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Chenopodiaceae	Beta	Beta vulgaris		Eukaryota	15.932379	10.915542	Beta vulgaris
ncbi35570	Metazoa	Arthropoda	Insecta	Diptera	Muscidae	Stomoxys	Stomoxys calcitrans	Pterygota	Eukaryota	-4.6144996	16.655207	Stomoxys calcitrans
ncbi3562	Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Chenopodiaceae	Spinacia	Spinacia oleracea		Eukaryota	15.343189	10.637062	Spinacia oleracea
ncbi35658	Metazoa	Chordata	Mammalia	Rodentia	Muridae	Mastomys	Mastomys coucha		Eukaryota	-3.2774098	13.915139	Mastomys coucha
ncbi356909	Metazoa	Chordata	Aves	Passeriformes	Passeridae	Onychostruthus	Onychostruthus taczanowskii		Eukaryota	3.0030587	5.37554	Onychostruthus taczanowskii
ncbi35883	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Convolvulaceae	Ipomoea	Ipomoea nil		Eukaryota	15.184807	11.058651	Ipomoea nil
ncbi35885	Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Convolvulaceae	Ipomoea	Ipomoea triloba		Eukaryota	15.706891	10.858315	Ipomoea triloba
ncbi36050	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium poae	Hypocreomycetidae	Eukaryota	8.38759	-6.599265	Fusarium poae
ncbi36176	Metazoa	Chordata	Chondrichthyes	Orectolobiformes	Hemiscylliidae	Chiloscyllium	Chiloscyllium plagiosum	Elasmobranchii	Eukaryota	-4.2088575	16.083578	Chiloscyllium plagiosum
ncbi36300	Metazoa	Chordata	Aves	Pelecaniformes	Pelecanidae	Pelecanus	Pelecanus crispus		Eukaryota	-10.695743	7.2043543	Pelecanus crispus
ncbi36329		Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium falciparum		Eukaryota	-3.4861045	2.852682	Plasmodium falciparum
ncbi3635	Viridiplantae	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Gossypium	Gossypium hirsutum		Eukaryota	15.307947	11.350069	Gossypium hirsutum
ncbi3641	Viridiplantae	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Theobroma	Theobroma cacao		Eukaryota	15.460978	10.6328745	Theobroma cacao
ncbi3649	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Caricaceae	Carica	Carica papaya		Eukaryota	15.205578	10.979909	Carica papaya
ncbi3656	Viridiplantae	Streptophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	Cucumis	Cucumis melo		Eukaryota	15.394981	11.117372	Cucumis melo
ncbi3659	Viridiplantae	Streptophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	Cucumis	Cucumis sativus		Eukaryota	15.50106	11.306717	Cucumis sativus
ncbi3661	Viridiplantae	Streptophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	Cucurbita	Cucurbita maxima		Eukaryota	15.53224	11.259271	Cucurbita maxima
ncbi3662	Viridiplantae	Streptophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	Cucurbita	Cucurbita moschata		Eukaryota	15.573114	11.40193	Cucurbita moschata
ncbi3664	Viridiplantae	Streptophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	Cucurbita	Cucurbita pepo		Eukaryota	15.209092	11.176957	Cucurbita pepo
ncbi367110	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Neurospora	Neurospora crassa	Sordariomycetidae	Eukaryota	5.5490584	-3.7277176	Neurospora crassa
ncbi36723	Metazoa	Chordata	Mammalia	Carnivora	Mustelidae	Mustela	Mustela erminea		Eukaryota	-4.639979	14.650222	Mustela erminea
ncbi3673	Viridiplantae	Streptophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	Momordica	Momordica charantia		Eukaryota	15.203914	11.13257	Momordica charantia
ncbi367775	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus	Cryptococcus gattii		Eukaryota	2.6320486	-1.9990278	Cryptococcus gattii
ncbi3694	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus trichocarpa		Eukaryota	15.219167	11.18785	Populus trichocarpa
ncbi37003	Metazoa	Chordata	Actinopteri	Cyprinodontiformes	Rivulidae	Kryptolebias	Kryptolebias marmoratus	Neopterygii	Eukaryota	-2.3933964	15.592714	Kryptolebias marmoratus
ncbi3702	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Arabidopsis	Arabidopsis thaliana		Eukaryota	16.468555	10.593655	Arabidopsis thaliana
ncbi37029	Metazoa	Chordata	Mammalia	Carnivora	Felidae	Prionailurus	Prionailurus bengalensis		Eukaryota	-1.5530674	8.803467	Prionailurus bengalensis
ncbi37032	Metazoa	Chordata	Mammalia	Carnivora	Herpestidae	Suricata	Suricata suricatta		Eukaryota	-3.364264	13.866981	Suricata suricatta
ncbi370354		Evosea		Mastigamoebida	Entamoebidae	Entamoeba	Entamoeba dispar		Eukaryota	-1.5864941	1.9507304	Entamoeba dispar
ncbi370355		Evosea		Mastigamoebida	Entamoebidae	Entamoeba	Entamoeba invadens		Eukaryota	-1.5605179	1.9746267	Entamoeba invadens
ncbi37040	Metazoa	Chordata	Aves	Gaviiformes	Gaviidae	Gavia	Gavia stellata		Eukaryota	-10.802952	7.358981	Gavia stellata
ncbi3708	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Brassica	Brassica napus		Eukaryota	16.472496	10.67563	Brassica napus
ncbi3711	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Brassica	Brassica rapa		Eukaryota	16.486958	10.60661	Brassica rapa
ncbi3726	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Raphanus	Raphanus sativus		Eukaryota	16.410831	10.626667	Raphanus sativus
ncbi37293	Metazoa	Chordata	Mammalia	Primates	Aotidae	Aotus	Aotus nancymaae		Eukaryota	1.654409	9.850362	Aotus nancymaae
ncbi37344	Metazoa	Arthropoda	Insecta	Hymenoptera	Athaliidae	Athalia	Athalia rosae	Pterygota	Eukaryota	0.002970935	8.748869	Athalia rosae
ncbi3750	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Malus	Malus domestica		Eukaryota	15.772963	11.283504	Malus domestica
ncbi3755	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus dulcis		Eukaryota	15.938724	10.93722	Prunus dulcis
ncbi375764	Metazoa	Chordata	Actinopteri	Kurtiformes	Apogonidae	Sphaeramia	Sphaeramia orbicularis	Neopterygii	Eukaryota	-10.894315	7.884341	Sphaeramia orbicularis
ncbi3760	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus persica		Eukaryota	15.8917465	11.039127	Prunus persica
ncbi37621	Metazoa	Priapulida	Priapulimorpha	Priapulimorphida	Priapulidae	Priapulus	Priapulus caudatus		Eukaryota	-0.2213596	7.7681046	Priapulus caudatus
ncbi37653	Metazoa	Mollusca	Cephalopoda	Octopoda	Octopodidae	Octopus	Octopus bimaculoides	Coleoidea	Eukaryota	1.137649	6.36697	Octopus bimaculoides
ncbi379508	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Lodderomyces	Lodderomyces elongisporus		Eukaryota	0.9157361	0.15627196	Lodderomyces elongisporus
ncbi379532	Metazoa	Chordata	Mammalia	Primates	Indriidae	Propithecus	Propithecus coquereli		Eukaryota	-3.1692479	15.214702	Propithecus coquereli
ncbi381198	Metazoa	Chordata	Aves	Anseriformes	Anatidae	Anser	Anser cygnoides		Eukaryota	-10.94753	7.585065	Anser cygnoides
ncbi3816	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Abrus	Abrus precatorius		Eukaryota	15.334328	10.697928	Abrus precatorius
ncbi3818	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Arachis	Arachis hypogaea		Eukaryota	16.020517	11.201353	Arachis hypogaea
ncbi3821	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Cajanus	Cajanus cajan		Eukaryota	15.789854	10.985176	Cajanus cajan
ncbi3827	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Cicer	Cicer arietinum		Eukaryota	15.945999	10.983203	Cicer arietinum
ncbi38358	Metazoa	Arthropoda	Insecta	Diptera	Sciaridae	Bradysia	Bradysia coprophila	Pterygota	Eukaryota	4.8449187	8.546525	Bradysia coprophila
ncbi383855	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Pseudocercospora	Pseudocercospora fijiensis	Dothideomycetidae	Eukaryota	7.584813	-3.880032	Pseudocercospora fijiensis
ncbi3847	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Glycine	Glycine max		Eukaryota	15.163075	11.089692	Glycine max
ncbi3848	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Glycine	Glycine soja		Eukaryota	15.331003	11.000747	Glycine soja
ncbi38626	Metazoa	Chordata	Mammalia	Diprotodontia	Phascolarctidae	Phascolarctos	Phascolarctos cinereus		Eukaryota	-4.275826	14.637816	Phascolarctos cinereus
ncbi38654	Metazoa	Chordata		Crocodylia	Alligatoridae	Alligator	Alligator sinensis		Eukaryota	3.1418178	4.60935	Alligator sinensis
ncbi386614	Metazoa	Chordata	Chondrichthyes	Rajiformes	Rajidae	Amblyraja	Amblyraja radiata	Elasmobranchii	Eukaryota	-1.1555761	15.789755	Amblyraja radiata
ncbi38674	Metazoa	Chordata	Mammalia	Rodentia	Cricetidae	Onychomys	Onychomys torridus		Eukaryota	-3.304524	13.933886	Onychomys torridus
ncbi3871	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Lupinus	Lupinus angustifolius		Eukaryota	15.881763	11.11604	Lupinus angustifolius
ncbi38727	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Panicum	Panicum virgatum	Petrosaviidae	Eukaryota	15.797744	11.406249	Panicum virgatum
